team1_Afghanistan,team1_Africa XI,team1_Asia XI,team1_Australia,team1_Bangladesh,team1_Bermuda,team1_Canada,team1_England,team1_Hong Kong,team1_India,team1_Ireland,team1_Kenya,team1_Namibia,team1_Netherlands,team1_New Zealand,team1_Pakistan,team1_Scotland,team1_South Africa,team1_Sri Lanka,team1_United Arab Emirates,team1_West Indies,team1_Zimbabwe,team2_Afghanistan,team2_Asia XI,team2_Australia,team2_Bangladesh,team2_Bermuda,team2_Canada,team2_England,team2_Hong Kong,team2_ICC World XI,team2_India,team2_Ireland,team2_Kenya,team2_Namibia,team2_Netherlands,team2_New Zealand,team2_Pakistan,team2_Papua New Guinea,team2_Scotland,team2_South Africa,team2_Sri Lanka,team2_United Arab Emirates,team2_United States of America,team2_West Indies,team2_Zimbabwe,city_2006 season,city_2010/11 season,city_2014/15 season,city_Aberdeen,city_Abu Dhabi,city_Adelaide Oval,city_Albury,city_Amritsar,city_Amstelveen,city_Auckland,city_Ayr,city_Ballarat,city_Bangalore,city_Baroda,city_Basseterre,city_Benoni,city_Berri Oval,city_Birmingham,city_Bloemfontein,city_Bogra,city_Bombay,city_Bridgetown,city_Bristol,city_Bulawayo,city_Bulawayo Athletic Club,city_Cairns,city_Calcutta,city_Canberra,city_Canterbury,city_Cape Town,city_Cardiff,city_Centurion,city_Centurion Park,city_Chandigarh,city_Chelmsford,city_Chepauk,city_Chester-le-Street,city_Chittagong,city_Chittagong Divisional Stadium,city_Chittagong Stadium,city_Christchurch,city_Colombo,city_Cuttack,city_Darwin,city_Delhi,city_Derby,city_Dhaka,city_Dharamsala,city_Dubai,city_Dubai International Cricket Stadium,city_Dublin,city_Dunedin,city_Durban,city_East London,city_Faisalabad,city_Faridabad,city_Fatorda,city_Fatullah,city_Galle International Stadium,city_Gauhati,city_Georgetown,city_Glasgow,city_Gros Islet,city_Gujranwala,city_Guwahati,city_Guyana,city_Gwalior,city_Hamilton,city_Harare Sports Club,city_Hobart,city_Hove,city_Hyderabad,city_Indore,city_Jaipur,city_Jalandhar,city_Jamshedpur,city_Jamtha,city_Jodhpur,city_Johannesburg,city_Kandy,city_Kanpur,city_Karachi,city_Khulna,city_Khulna Divisional Stadium,city_Kimberley,city_Kimberley Country Club,city_King City,city_Kingston,city_Kingstown,city_Kochi,city_Kolkata,city_Kuala Lumpur,city_Kwekwe Sports Club,city_Lahore,city_Leeds,city_Leicester,city_Lincoln,city_London,city_Malahide,city_Manchester,city_Melbourne,city_Melbourne Cricket Ground,city_Mirpur,city_Mohali,city_Mombasa Sports Club Ground,city_Mong Kok,city_Moratuwa,city_Motera,city_Mount Maunganui,city_Multan,city_Multan Cricket Stadium,city_Mumbai,city_Nagpur,city_Nairobi,city_Nairobi Club Ground,city_Napier,city_Nelson,city_New Delhi,city_New Plymouth,city_New Road,city_North Sound,city_Northampton,city_Nottingham,city_Paarl,city_Pallekele International Cricket Stadium,city_Patna,city_Perth,city_Peshawar,city_Pietermaritzburg,city_Poona,city_Port Elizabeth,city_Port of Spain,city_Potchefstroom,city_Pune,city_Queenstown,city_Queenstown Events Centre,city_Quetta,city_Raeburn Place,city_Rajkot,city_Ranchi,city_Rangiri Dambulla International Stadium,city_Rawalpindi Cricket Stadium,city_Roseau,city_Rotterdam,city_Sargodha Stadium,city_Schiedam,city_Sharjah Cricket Association Stadium,city_Sharjah Cricket Stadium,city_Sheikhupura Stadium,city_Sialkot,city_Singapore,city_Skating and Curling Club,city_Sooriyawewa,city_Southampton,city_St George's,city_St George's Park,city_St John's,city_Stormont,city_SuperSport Centurion,city_Sydney Cricket Ground,city_Tangier,city_Taunton,city_Taupo,city_The Hague,city_Toronto,city_Townsville,city_Uppal,city_Vadodara,city_Verwoerdburg,city_Vijayawada,city_Visakhapatnam,city_Voorburg,city_Wellington,city_Whangarei,city_Woolloongabba,toss_winner,first_batting,team1_Afghanistan,team1_Africa XI,team1_Asia XI,team1_Australia,team1_Bangladesh,team1_Bermuda,team1_Canada,team1_England,team1_Hong Kong,team1_India,team1_Ireland,team1_Kenya,team1_Namibia,team1_Netherlands,team1_New Zealand,team1_Pakistan,team1_Scotland,team1_South Africa,team1_Sri Lanka,team1_United Arab Emirates,team1_West Indies,team1_Zimbabwe,team2_Afghanistan,team2_Asia XI,team2_Australia,team2_Bangladesh,team2_Bermuda,team2_Canada,team2_England,team2_Hong Kong,team2_ICC World XI,team2_India,team2_Ireland,team2_Kenya,team2_Namibia,team2_Netherlands,team2_New Zealand,team2_Pakistan,team2_Papua New Guinea,team2_Scotland,team2_South Africa,team2_Sri Lanka,team2_United Arab Emirates,team2_United States of America,team2_West Indies,team2_Zimbabwe,city_2006 season,city_2010/11 season,city_2014/15 season,city_Aberdeen,city_Abu Dhabi,city_Adelaide Oval,city_Albury,city_Amritsar,city_Amstelveen,city_Auckland,city_Ayr,city_Ballarat,city_Bangalore,city_Baroda,city_Basseterre,city_Benoni,city_Berri Oval,city_Birmingham,city_Bloemfontein,city_Bogra,city_Bombay,city_Bridgetown,city_Bristol,city_Bulawayo,city_Bulawayo Athletic Club,city_Cairns,city_Calcutta,city_Canberra,city_Canterbury,city_Cape Town,city_Cardiff,city_Centurion,city_Centurion Park,city_Chandigarh,city_Chelmsford,city_Chepauk,city_Chester-le-Street,city_Chittagong,city_Chittagong Divisional Stadium,city_Chittagong Stadium,city_Christchurch,city_Colombo,city_Cuttack,city_Darwin,city_Delhi,city_Derby,city_Dhaka,city_Dharamsala,city_Dubai,city_Dubai International Cricket Stadium,city_Dublin,city_Dunedin,city_Durban,city_East London,city_Faisalabad,city_Faridabad,city_Fatorda,city_Fatullah,city_Galle International Stadium,city_Gauhati,city_Georgetown,city_Glasgow,city_Gros Islet,city_Gujranwala,city_Guwahati,city_Guyana,city_Gwalior,city_Hamilton,city_Harare Sports Club,city_Hobart,city_Hove,city_Hyderabad,city_Indore,city_Jaipur,city_Jalandhar,city_Jamshedpur,city_Jamtha,city_Jodhpur,city_Johannesburg,city_Kandy,city_Kanpur,city_Karachi,city_Khulna,city_Khulna Divisional Stadium,city_Kimberley,city_Kimberley Country Club,city_King City,city_Kingston,city_Kingstown,city_Kochi,city_Kolkata,city_Kuala Lumpur,city_Kwekwe Sports Club,city_Lahore,city_Leeds,city_Leicester,city_Lincoln,city_London,city_Malahide,city_Manchester,city_Melbourne,city_Melbourne Cricket Ground,city_Mirpur,city_Mohali,city_Mombasa Sports Club Ground,city_Mong Kok,city_Moratuwa,city_Motera,city_Mount Maunganui,city_Multan,city_Multan Cricket Stadium,city_Mumbai,city_Nagpur,city_Nairobi,city_Nairobi Club Ground,city_Napier,city_Nelson,city_New Delhi,city_New Plymouth,city_New Road,city_North Sound,city_Northampton,city_Nottingham,city_Paarl,city_Pallekele International Cricket Stadium,city_Patna,city_Perth,city_Peshawar,city_Pietermaritzburg,city_Poona,city_Port Elizabeth,city_Port of Spain,city_Potchefstroom,city_Pune,city_Queenstown,city_Queenstown Events Centre,city_Quetta,city_Raeburn Place,city_Rajkot,city_Ranchi,city_Rangiri Dambulla International Stadium,city_Rawalpindi Cricket Stadium,city_Roseau,city_Rotterdam,city_Sargodha Stadium,city_Schiedam,city_Sharjah Cricket Association Stadium,city_Sharjah Cricket Stadium,city_Sheikhupura Stadium,city_Sialkot,city_Singapore,city_Skating and Curling Club,city_Sooriyawewa,city_Southampton,city_St George's,city_St George's Park,city_St John's,city_Stormont,city_SuperSport Centurion,city_Sydney Cricket Ground,city_Tangier,city_Taunton,city_Taupo,city_The Hague,city_Toronto,city_Townsville,city_Uppal,city_Vadodara,city_Verwoerdburg,city_Vijayawada,city_Visakhapatnam,city_Voorburg,city_Wellington,city_Whangarei,city_Woolloongabba,toss_winner,first_batting,team1_player1_bat_rank,team1_player1_bowl_rank,team1_player2_bat_rank,team1_player2_bowl_rank,team1_player3_bat_rank,team1_player3_bowl_rank,team1_player4_bat_rank,team1_player4_bowl_rank,team1_player5_bat_rank,team1_player5_bowl_rank,team1_player6_bat_rank,team1_player6_bowl_rank,team1_player7_bat_rank,team1_player7_bowl_rank,team1_player8_bat_rank,team1_player8_bowl_rank,team1_player9_bat_rank,team1_player9_bowl_rank,team1_player10_bat_rank,team1_player10_bowl_rank,team1_player11_bat_rank,team1_player11_bowl_rank,team2_player1_bat_rank,team2_player1_bowl_rank,team2_player2_bat_rank,team2_player2_bowl_rank,team2_player3_bat_rank,team2_player3_bowl_rank,team2_player4_bat_rank,team2_player4_bowl_rank,team2_player5_bat_rank,team2_player5_bowl_rank,team2_player6_bat_rank,team2_player6_bowl_rank,team2_player7_bat_rank,team2_player7_bowl_rank,team2_player8_bat_rank,team2_player8_bowl_rank,team2_player9_bat_rank,team2_player9_bowl_rank,team2_player10_bat_rank,team2_player10_bowl_rank,team2_player11_bat_rank,team2_player11_bowl_rank
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
